class	vtable	slot	method_addr	method_name	status
ZTElevatedCurbMode	0x008c0e60	0	0x004104b0		unidentified
ZTElevatedCurbMode	0x008c0e60	1	0x00410288		unidentified
ZTElevatedCurbMode	0x008c0e60	2	0x004102ad		unidentified
ZTElevatedCurbMode	0x008c0e60	3	0x005b1bae		unidentified
ZTElevatedCurbMode	0x008c0e60	4	0x005b1bd1		unidentified
ZTElevatedCurbMode	0x008c0e60	5	0x005a6e0f		unidentified
ZTElevatedCurbMode	0x008c0e60	6	0x00598c59		unidentified
ZTElevatedCurbMode	0x008c0e60	7	0x006aa4ed		unidentified
ZTElevatedCurbMode	0x008c0e60	8	0x006aa4ed		unidentified
ZTElevatedCurbMode	0x008c0e60	9	0x005a6e69		unidentified
ZTElevatedCurbMode	0x008c0e60	10	0x005a6e56		unidentified
ZTElevatedCurbMode	0x008c0e60	11	0x005a6e8d		unidentified
ZTElevatedCurbMode	0x008c0e60	12	0x005a6ed8		unidentified
ZTElevatedCurbMode	0x008c0e60	13	0x00642753		unidentified
ZTElevatedCurbMode	0x008c0e60	14	0x0044167e		unidentified
ZTElevatedCurbMode	0x008c0e60	15	0x007c5781		unidentified
ZTElevatedCurbMode	0x008c0e60	16	0x007c5781		unidentified
ZTElevatedCurbMode	0x008c0e60	17	0x007c5781		unidentified
ZTElevatedCurbMode	0x008c0e60	18	0x00408178		unidentified
ZTElevatedCurbMode	0x008c0e60	19	0x00597bec		unidentified
ZTElevatedCurbMode	0x008c0e60	20	0x004105ed	read_placement_anchor_colors	confirmed
ZTElevatedCurbMode	0x008c0e60	21	0x007c67e5		unidentified
ZTElevatedCurbMode	0x008c0e60	22	0x00642781		unidentified
ZTElevatedCurbMode	0x008c0e60	23	0x006427b7		unidentified
ZTElevatedCurbMode	0x008c0e60	24	0x006428b7		unidentified
ZTElevatedCurbMode	0x008c0e60	25	0x00647b7a		unidentified
ZTElevatedCurbMode	0x008c0e60	26	0x00440f0f		unidentified
ZTElevatedCurbMode	0x008c0e60	27	0x00440f23		unidentified
ZTElevatedCurbMode	0x008c0e60	28	0x00440eff		unidentified
ZTElevatedCurbMode	0x008c0e60	29	0x00642a66		unidentified
ZTElevatedCurbMode	0x008c0e60	30	0x0043f08d		unidentified
ZTElevatedCurbMode	0x008c0e60	31	0x0043f08d		unidentified
ZTElevatedCurbMode	0x008c0e60	32	0x00647c6f		unidentified
ZTElevatedCurbMode	0x008c0e60	33	0x00647ca4		unidentified
ZTElevatedCurbMode	0x008c0e60	34	0x00647cd9		unidentified
ZTElevatedCurbMode	0x008c0e60	35	0x00647d64		unidentified
ZTElevatedCurbMode	0x008c0e60	36	0x00642c39		unidentified
ZTElevatedCurbMode	0x008c0e60	37	0x00642c62		unidentified
ZTElevatedCurbMode	0x008c0e60	38	0x00642c8b		unidentified
ZTElevatedCurbMode	0x008c0e60	39	0x00642cad		unidentified
ZTElevatedCurbMode	0x008c0e60	40	0x00642ccf		unidentified
ZTElevatedCurbMode	0x008c0e60	41	0x00642d18		unidentified
ZTElevatedCurbMode	0x008c0e60	42	0x00642d6f		unidentified
ZTElevatedCurbMode	0x008c0e60	43	0x00642dc7		unidentified
ZTElevatedCurbMode	0x008c0e60	44	0x00642e18		unidentified
ZTElevatedCurbMode	0x008c0e60	45	0x00642e69		unidentified
ZTElevatedCurbMode	0x008c0e60	46	0x00642eba		unidentified
ZTElevatedCurbMode	0x008c0e60	47	0x00642f0b		unidentified
ZTElevatedCurbMode	0x008c0e60	48	0x00647ea2		unidentified
ZTElevatedCurbMode	0x008c0e60	49	0x00642ffe		unidentified
ZTElevatedCurbMode	0x008c0e60	50	0x00643015		unidentified
ZTElevatedCurbMode	0x008c0e60	51	0x0064302c		unidentified
ZTElevatedCurbMode	0x008c0e60	52	0x00643071		unidentified
ZTElevatedCurbMode	0x008c0e60	53	0x006430b8		unidentified
ZTElevatedCurbMode	0x008c0e60	54	0x006430fd		unidentified
ZTElevatedCurbMode	0x008c0e60	55	0x00643120		unidentified
ZTElevatedCurbMode	0x008c0e60	56	0x0064317b		unidentified
ZTElevatedCurbMode	0x008c0e60	57	0x006431a2		unidentified
ZTElevatedCurbMode	0x008c0e60	58	0x006431f0		unidentified
ZTElevatedCurbMode	0x008c0e60	59	0x00643287		unidentified
ZTElevatedCurbMode	0x008c0e60	60	0x006432f8		unidentified
ZTElevatedCurbMode	0x008c0e60	61	0x006433a7		unidentified
ZTElevatedCurbMode	0x008c0e60	62	0x00643403		unidentified
ZTElevatedCurbMode	0x008c0e60	63	0x00643441		unidentified
ZTElevatedCurbMode	0x008c0e60	64	0x0064347b		unidentified
ZTElevatedCurbMode	0x008c0e60	65	0x00647f2b		unidentified
ZTElevatedCurbMode	0x008c0e60	66	0x0064365c		unidentified
ZTElevatedCurbMode	0x008c0e60	67	0x0064367b		unidentified
ZTElevatedCurbMode	0x008c0e60	68	0x0064369f		unidentified
ZTElevatedCurbMode	0x008c0e60	69	0x006436e6		unidentified
ZTElevatedCurbMode	0x008c0e60	70	0x0064372d		unidentified
ZTElevatedCurbMode	0x008c0e60	71	0x00643772		unidentified
ZTElevatedCurbMode	0x008c0e60	72	0x00643507		unidentified
ZTElevatedCurbMode	0x008c0e60	73	0x00643581		unidentified
ZTElevatedCurbMode	0x008c0e60	74	0x00643602		unidentified
ZTElevatedCurbMode	0x008c0e60	75	0x00644299		unidentified
ZTElevatedCurbMode	0x008c0e60	76	0x00644300		unidentified
ZTElevatedCurbMode	0x008c0e60	77	0x006443d1		unidentified
ZTElevatedCurbMode	0x008c0e60	78	0x00644437		unidentified
ZTElevatedCurbMode	0x008c0e60	79	0x00644367		unidentified
ZTElevatedCurbMode	0x008c0e60	80	0x0064449e		unidentified
ZTElevatedCurbMode	0x008c0e60	81	0x00644507		unidentified
ZTElevatedCurbMode	0x008c0e60	82	0x00644609		unidentified
ZTElevatedCurbMode	0x008c0e60	83	0x0064468d		unidentified
ZTElevatedCurbMode	0x008c0e60	84	0x006446dc		unidentified
ZTElevatedCurbMode	0x008c0e60	85	0x00644706		unidentified
ZTElevatedCurbMode	0x008c0e60	86	0x00648151		unidentified
ZTElevatedCurbMode	0x008c0e60	87	0x00644721		unidentified
ZTElevatedCurbMode	0x008c0e60	88	0x006447e7		unidentified
ZTElevatedCurbMode	0x008c0e60	89	0x0040816c		unidentified
ZTElevatedCurbMode	0x008c0e60	90	0x006438fb		unidentified
ZTElevatedCurbMode	0x008c0e60	91	0x00643918		unidentified
ZTElevatedCurbMode	0x008c0e60	92	0x00643966		unidentified
ZTElevatedCurbMode	0x008c0e60	93	0x006439af		unidentified
ZTElevatedCurbMode	0x008c0e60	94	0x006439bd		unidentified
ZTElevatedCurbMode	0x008c0e60	95	0x006490f4		unidentified
ZTElevatedCurbMode	0x008c0e60	96	0x00649172		unidentified
ZTElevatedCurbMode	0x008c0e60	97	0x00643a4c		unidentified
ZTElevatedCurbMode	0x008c0e60	98	0x00643a54		unidentified
ZTElevatedCurbMode	0x008c0e60	99	0x00643a5c		unidentified
ZTElevatedCurbMode	0x008c0e60	100	0x00643a9b		unidentified
ZTElevatedCurbMode	0x008c0e60	101	0x00643be6		unidentified
ZTElevatedCurbMode	0x008c0e60	102	0x0043f08d		unidentified
ZTElevatedCurbMode	0x008c0e60	103	0x00643c51		unidentified
ZTElevatedCurbMode	0x008c0e60	104	0x0043f08d		unidentified
ZTElevatedCurbMode	0x008c0e60	105	0x00647dc5		unidentified
ZTElevatedCurbMode	0x008c0e60	106	0x00647e36		unidentified
ZTElevatedCurbMode	0x008c0e60	107	0x00647ed5		unidentified
ZTElevatedCurbMode	0x008c0e60	108	0x00647f60		unidentified
ZTElevatedCurbMode	0x008c0e60	109	0x004ab7fa		unidentified
ZTElevatedCurbMode	0x008c0e60	110	0x006480b9		unidentified
ZTElevatedCurbMode	0x008c0e60	111	0x00648215		unidentified
ZTElevatedCurbMode	0x008c0e60	112	0x00648287		unidentified
ZTElevatedCurbMode	0x008c0e60	113	0x00648301		unidentified
ZTElevatedCurbMode	0x008c0e60	114	0x00648384		unidentified
ZTElevatedCurbMode	0x008c0e60	115	0x00648437		unidentified
ZTElevatedCurbMode	0x008c0e60	116	0x006484e0		unidentified
ZTElevatedCurbMode	0x008c0e60	117	0x00648579		unidentified
ZTElevatedCurbMode	0x008c0e60	118	0x006485f2		unidentified
ZTElevatedCurbMode	0x008c0e60	119	0x006486a5		unidentified
ZTElevatedCurbMode	0x008c0e60	120	0x00648736		unidentified
ZTElevatedCurbMode	0x008c0e60	121	0x00648812		unidentified
ZTElevatedCurbMode	0x008c0e60	122	0x00648862		unidentified
ZTElevatedCurbMode	0x008c0e60	123	0x006488bb		unidentified
ZTElevatedCurbMode	0x008c0e60	124	0x006488fc		unidentified
ZTElevatedCurbMode	0x008c0e60	125	0x00648975		unidentified
ZTElevatedCurbMode	0x008c0e60	126	0x006489f5		unidentified
ZTElevatedCurbMode	0x008c0e60	127	0x00648a5f		unidentified
ZTElevatedCurbMode	0x008c0e60	128	0x00648b2d		unidentified
ZTElevatedCurbMode	0x008c0e60	129	0x00648b79		unidentified
ZTElevatedCurbMode	0x008c0e60	130	0x00648be8		unidentified
ZTElevatedCurbMode	0x008c0e60	131	0x00648c57		unidentified
ZTElevatedCurbMode	0x008c0e60	132	0x00648cda		unidentified
ZTElevatedCurbMode	0x008c0e60	133	0x00648d5d		unidentified
ZTElevatedCurbMode	0x008c0e60	134	0x00648f2a		unidentified
ZTElevatedCurbMode	0x008c0e60	135	0x00648fc7		unidentified
ZTElevatedCurbMode	0x008c0e60	136	0x00648ff4		unidentified
ZTElevatedCurbMode	0x008c0e60	137	0x00649018		unidentified
ZTElevatedCurbMode	0x008c0e60	138	0x00410559	emit_setplacementfence_payload	confirmed
ZTElevatedCurbMode	0x008c0e60	139	0x004105c6		unidentified
ZTElevatedCurbMode	0x008c0e60	140	0x0044202e		unidentified
ZTElevatedCurbMode	0x008c0e60	141	0x004420d2		unidentified
ZTElevatedCurbMode	0x008c0e60	142	0x00408156		unidentified
ZTElevatedCurbMode	0x008c0e60	143	0x00442137		unidentified
ZTElevatedCurbMode	0x008c0e60	144	0x0040814a		unidentified
ZTElevatedCurbMode	0x008c0e60	145	0x007c67e5		unidentified
ZTElevatedCurbMode	0x008c0e60	146	0x004423e9		unidentified
ZTElevatedCurbMode	0x008c0e60	147	0x0059330a		unidentified
ZTElevatedCurbMode	0x008c0e60	148	0x00408138		unidentified
ZTElevatedCurbMode	0x008c0e60	149	0x00441cae		unidentified
ZTElevatedCurbMode	0x008c0e60	150	0x00411ebc	handle_elevated_curb_mode_primary_action_value	confirmed
ZTElevatedCurbMode	0x008c0e60	151	0x00440eff		unidentified
ZTElevatedCurbMode	0x008c0e60	152	0x00440eff		unidentified
ZTElevatedCurbMode	0x008c0e60	153	0x00411fad	emit_eventcaptured_payload	confirmed
ZTElevatedCurbMode	0x008c0e60	154	0x00411ddd		unidentified
ZTElevatedCurbMode	0x008c0e60	155	0x00440f37		unidentified
ZTElevatedCurbMode	0x008c0e60	156	0x00440f37		unidentified
ZTElevatedCurbMode	0x008c0e60	157	0x00440f37		unidentified
ZTElevatedCurbMode	0x008c0e60	158	0x00440fae		unidentified
ZTElevatedCurbMode	0x008c0e60	159	0x00442416		unidentified
ZTElevatedCurbMode	0x008c0e60	160	0x00442495		unidentified
ZTElevatedCurbMode	0x008c0e60	161	0x00440eff		unidentified
ZTElevatedCurbMode	0x008c0e60	162	0x00441024		unidentified
ZTElevatedCurbMode	0x008c0e60	163	0x004410b9		unidentified
ZTElevatedCurbMode	0x008c0e60	164	0x00441173		unidentified
ZTElevatedCurbMode	0x008c0e60	165	0x0044171f		unidentified
ZTElevatedCurbMode	0x008c0e60	166	0x004421fe		unidentified
ZTElevatedCurbMode	0x008c0e60	167	0x004429c2		unidentified
ZTElevatedCurbMode	0x008c0e60	168	0x007c5781		unidentified
ZTElevatedCurbMode	0x008c0e60	169	0x00442a5f		unidentified
ZTElevatedCurbMode	0x008c0e60	170	0x007c5781		unidentified
ZTElevatedCurbMode	0x008c0e60	171	0x006c1ab0		unidentified
ZTElevatedCurbMode	0x008c0e60	172	0x004418ae		unidentified
ZTElevatedCurbMode	0x008c0e60	173	0x0044197b		unidentified
ZTElevatedCurbMode	0x008c0e60	174	0x004419c8		unidentified
ZTElevatedCurbMode	0x008c0e60	175	0x00441ffc		unidentified
ZTElevatedPathMode	0x008c1290	0	0x0041491a		unidentified
ZTElevatedPathMode	0x008c1290	1	0x00412599		unidentified
ZTElevatedPathMode	0x008c1290	2	0x004125be		unidentified
ZTElevatedPathMode	0x008c1290	3	0x005b1bae		unidentified
ZTElevatedPathMode	0x008c1290	4	0x005b1bd1		unidentified
ZTElevatedPathMode	0x008c1290	5	0x005a6e0f		unidentified
ZTElevatedPathMode	0x008c1290	6	0x00598c59		unidentified
ZTElevatedPathMode	0x008c1290	7	0x006aa4ed		unidentified
ZTElevatedPathMode	0x008c1290	8	0x006aa4ed		unidentified
ZTElevatedPathMode	0x008c1290	9	0x005a6e69		unidentified
ZTElevatedPathMode	0x008c1290	10	0x005a6e56		unidentified
ZTElevatedPathMode	0x008c1290	11	0x005a6e8d		unidentified
ZTElevatedPathMode	0x008c1290	12	0x005a6ed8		unidentified
ZTElevatedPathMode	0x008c1290	13	0x00642753		unidentified
ZTElevatedPathMode	0x008c1290	14	0x004153c7	handle_elevated_path_cursor_update	confirmed
ZTElevatedPathMode	0x008c1290	15	0x007c5781		unidentified
ZTElevatedPathMode	0x008c1290	16	0x007c5781		unidentified
ZTElevatedPathMode	0x008c1290	17	0x007c5781		unidentified
ZTElevatedPathMode	0x008c1290	18	0x00408178		unidentified
ZTElevatedPathMode	0x008c1290	19	0x00597bec		unidentified
ZTElevatedPathMode	0x008c1290	20	0x00412675	read_elevated_path_mode_grid_settings	confirmed
ZTElevatedPathMode	0x008c1290	21	0x007c67e5		unidentified
ZTElevatedPathMode	0x008c1290	22	0x00642781		unidentified
ZTElevatedPathMode	0x008c1290	23	0x006427b7		unidentified
ZTElevatedPathMode	0x008c1290	24	0x006428b7		unidentified
ZTElevatedPathMode	0x008c1290	25	0x00647b7a		unidentified
ZTElevatedPathMode	0x008c1290	26	0x00440f0f		unidentified
ZTElevatedPathMode	0x008c1290	27	0x00440f23		unidentified
ZTElevatedPathMode	0x008c1290	28	0x00440eff		unidentified
ZTElevatedPathMode	0x008c1290	29	0x00642a66		unidentified
ZTElevatedPathMode	0x008c1290	30	0x0043f08d		unidentified
ZTElevatedPathMode	0x008c1290	31	0x0043f08d		unidentified
ZTElevatedPathMode	0x008c1290	32	0x00647c6f		unidentified
ZTElevatedPathMode	0x008c1290	33	0x00647ca4		unidentified
ZTElevatedPathMode	0x008c1290	34	0x00647cd9		unidentified
ZTElevatedPathMode	0x008c1290	35	0x00647d64		unidentified
ZTElevatedPathMode	0x008c1290	36	0x00642c39		unidentified
ZTElevatedPathMode	0x008c1290	37	0x00642c62		unidentified
ZTElevatedPathMode	0x008c1290	38	0x00642c8b		unidentified
ZTElevatedPathMode	0x008c1290	39	0x00642cad		unidentified
ZTElevatedPathMode	0x008c1290	40	0x00642ccf		unidentified
ZTElevatedPathMode	0x008c1290	41	0x00642d18		unidentified
ZTElevatedPathMode	0x008c1290	42	0x00642d6f		unidentified
ZTElevatedPathMode	0x008c1290	43	0x00642dc7		unidentified
ZTElevatedPathMode	0x008c1290	44	0x00642e18		unidentified
ZTElevatedPathMode	0x008c1290	45	0x00642e69		unidentified
ZTElevatedPathMode	0x008c1290	46	0x00642eba		unidentified
ZTElevatedPathMode	0x008c1290	47	0x00642f0b		unidentified
ZTElevatedPathMode	0x008c1290	48	0x00647ea2		unidentified
ZTElevatedPathMode	0x008c1290	49	0x00642ffe		unidentified
ZTElevatedPathMode	0x008c1290	50	0x00643015		unidentified
ZTElevatedPathMode	0x008c1290	51	0x0064302c		unidentified
ZTElevatedPathMode	0x008c1290	52	0x00643071		unidentified
ZTElevatedPathMode	0x008c1290	53	0x006430b8		unidentified
ZTElevatedPathMode	0x008c1290	54	0x006430fd		unidentified
ZTElevatedPathMode	0x008c1290	55	0x00643120		unidentified
ZTElevatedPathMode	0x008c1290	56	0x0064317b		unidentified
ZTElevatedPathMode	0x008c1290	57	0x006431a2		unidentified
ZTElevatedPathMode	0x008c1290	58	0x006431f0		unidentified
ZTElevatedPathMode	0x008c1290	59	0x00643287		unidentified
ZTElevatedPathMode	0x008c1290	60	0x006432f8		unidentified
ZTElevatedPathMode	0x008c1290	61	0x006433a7		unidentified
ZTElevatedPathMode	0x008c1290	62	0x00643403		unidentified
ZTElevatedPathMode	0x008c1290	63	0x00643441		unidentified
ZTElevatedPathMode	0x008c1290	64	0x0064347b		unidentified
ZTElevatedPathMode	0x008c1290	65	0x00647f2b		unidentified
ZTElevatedPathMode	0x008c1290	66	0x0064365c		unidentified
ZTElevatedPathMode	0x008c1290	67	0x0064367b		unidentified
ZTElevatedPathMode	0x008c1290	68	0x0064369f		unidentified
ZTElevatedPathMode	0x008c1290	69	0x006436e6		unidentified
ZTElevatedPathMode	0x008c1290	70	0x0064372d		unidentified
ZTElevatedPathMode	0x008c1290	71	0x00643772		unidentified
ZTElevatedPathMode	0x008c1290	72	0x00643507		unidentified
ZTElevatedPathMode	0x008c1290	73	0x00643581		unidentified
ZTElevatedPathMode	0x008c1290	74	0x00643602		unidentified
ZTElevatedPathMode	0x008c1290	75	0x00644299		unidentified
ZTElevatedPathMode	0x008c1290	76	0x00644300		unidentified
ZTElevatedPathMode	0x008c1290	77	0x006443d1		unidentified
ZTElevatedPathMode	0x008c1290	78	0x00644437		unidentified
ZTElevatedPathMode	0x008c1290	79	0x00644367		unidentified
ZTElevatedPathMode	0x008c1290	80	0x0064449e		unidentified
ZTElevatedPathMode	0x008c1290	81	0x00644507		unidentified
ZTElevatedPathMode	0x008c1290	82	0x00644609		unidentified
ZTElevatedPathMode	0x008c1290	83	0x0064468d		unidentified
ZTElevatedPathMode	0x008c1290	84	0x006446dc		unidentified
ZTElevatedPathMode	0x008c1290	85	0x00644706		unidentified
ZTElevatedPathMode	0x008c1290	86	0x00648151		unidentified
ZTElevatedPathMode	0x008c1290	87	0x00644721		unidentified
ZTElevatedPathMode	0x008c1290	88	0x006447e7		unidentified
ZTElevatedPathMode	0x008c1290	89	0x0040816c		unidentified
ZTElevatedPathMode	0x008c1290	90	0x006438fb		unidentified
ZTElevatedPathMode	0x008c1290	91	0x00643918		unidentified
ZTElevatedPathMode	0x008c1290	92	0x00643966		unidentified
ZTElevatedPathMode	0x008c1290	93	0x006439af		unidentified
ZTElevatedPathMode	0x008c1290	94	0x006439bd		unidentified
ZTElevatedPathMode	0x008c1290	95	0x006490f4		unidentified
ZTElevatedPathMode	0x008c1290	96	0x00649172		unidentified
ZTElevatedPathMode	0x008c1290	97	0x00643a4c		unidentified
ZTElevatedPathMode	0x008c1290	98	0x00643a54		unidentified
ZTElevatedPathMode	0x008c1290	99	0x00643a5c		unidentified
ZTElevatedPathMode	0x008c1290	100	0x00643a9b		unidentified
ZTElevatedPathMode	0x008c1290	101	0x00643be6		unidentified
ZTElevatedPathMode	0x008c1290	102	0x0043f08d		unidentified
ZTElevatedPathMode	0x008c1290	103	0x00643c51		unidentified
ZTElevatedPathMode	0x008c1290	104	0x0043f08d		unidentified
ZTElevatedPathMode	0x008c1290	105	0x00647dc5		unidentified
ZTElevatedPathMode	0x008c1290	106	0x00647e36		unidentified
ZTElevatedPathMode	0x008c1290	107	0x00647ed5		unidentified
ZTElevatedPathMode	0x008c1290	108	0x00647f60		unidentified
ZTElevatedPathMode	0x008c1290	109	0x004ab7fa		unidentified
ZTElevatedPathMode	0x008c1290	110	0x006480b9		unidentified
ZTElevatedPathMode	0x008c1290	111	0x00648215		unidentified
ZTElevatedPathMode	0x008c1290	112	0x00648287		unidentified
ZTElevatedPathMode	0x008c1290	113	0x00648301		unidentified
ZTElevatedPathMode	0x008c1290	114	0x00648384		unidentified
ZTElevatedPathMode	0x008c1290	115	0x00648437		unidentified
ZTElevatedPathMode	0x008c1290	116	0x006484e0		unidentified
ZTElevatedPathMode	0x008c1290	117	0x00648579		unidentified
ZTElevatedPathMode	0x008c1290	118	0x006485f2		unidentified
ZTElevatedPathMode	0x008c1290	119	0x006486a5		unidentified
ZTElevatedPathMode	0x008c1290	120	0x00648736		unidentified
ZTElevatedPathMode	0x008c1290	121	0x00648812		unidentified
ZTElevatedPathMode	0x008c1290	122	0x00648862		unidentified
ZTElevatedPathMode	0x008c1290	123	0x006488bb		unidentified
ZTElevatedPathMode	0x008c1290	124	0x006488fc		unidentified
ZTElevatedPathMode	0x008c1290	125	0x00648975		unidentified
ZTElevatedPathMode	0x008c1290	126	0x006489f5		unidentified
ZTElevatedPathMode	0x008c1290	127	0x00648a5f		unidentified
ZTElevatedPathMode	0x008c1290	128	0x00648b2d		unidentified
ZTElevatedPathMode	0x008c1290	129	0x00648b79		unidentified
ZTElevatedPathMode	0x008c1290	130	0x00648be8		unidentified
ZTElevatedPathMode	0x008c1290	131	0x00648c57		unidentified
ZTElevatedPathMode	0x008c1290	132	0x00648cda		unidentified
ZTElevatedPathMode	0x008c1290	133	0x00648d5d		unidentified
ZTElevatedPathMode	0x008c1290	134	0x00648f2a		unidentified
ZTElevatedPathMode	0x008c1290	135	0x00648fc7		unidentified
ZTElevatedPathMode	0x008c1290	136	0x00648ff4		unidentified
ZTElevatedPathMode	0x008c1290	137	0x00649018		unidentified
ZTElevatedPathMode	0x008c1290	138	0x00415019	refresh_elevated_path_height_controls_and_preview	confirmed
ZTElevatedPathMode	0x008c1290	139	0x004151c9		unidentified
ZTElevatedPathMode	0x008c1290	140	0x0044202e		unidentified
ZTElevatedPathMode	0x008c1290	141	0x004420d2		unidentified
ZTElevatedPathMode	0x008c1290	142	0x00408156		unidentified
ZTElevatedPathMode	0x008c1290	143	0x00442137		unidentified
ZTElevatedPathMode	0x008c1290	144	0x0040814a		unidentified
ZTElevatedPathMode	0x008c1290	145	0x007c67e5		unidentified
ZTElevatedPathMode	0x008c1290	146	0x004423e9		unidentified
ZTElevatedPathMode	0x008c1290	147	0x0059330a		unidentified
ZTElevatedPathMode	0x008c1290	148	0x00408138		unidentified
ZTElevatedPathMode	0x008c1290	149	0x00441cae		unidentified
ZTElevatedPathMode	0x008c1290	150	0x0041527e	handle_elevated_path_primary_action	confirmed
ZTElevatedPathMode	0x008c1290	151	0x00440eff		unidentified
ZTElevatedPathMode	0x008c1290	152	0x00440eff		unidentified
ZTElevatedPathMode	0x008c1290	153	0x00415360		unidentified
ZTElevatedPathMode	0x008c1290	154	0x0041525b		unidentified
